磨きの掛かる　　　　　　　　　　　　　　みがきのかかる　　　　　　　　　　　　　,D R.  P  ,
磨きを掛ける　　　　　　　　　　　　　　みがきをかける　　　　　　　　　　　　　,D 1.  P  ,
見かけに寄らない　　　　　　　　　　　　みかけによらない　　　　　　　　　　　　,D 7.  P  ,
見掛ける　　　　　　　　　　　　　　　　みかける　　　　　　　　　　　　　　　　,D 1.   M ,
身が締まる　　　　　　　　　　　　　　　みがしまる　　　　　　　　　　　　　　　,D R.  P  ,
身が縮まる　　　　　　　　　　　　　　　みがちぢまる　　　　　　　　　　　　　　,D R.  N  ,
身が縮む　　　　　　　　　　　　　　　　みがちぢむ　　　　　　　　　　　　　　　,D M.  N  ,
見兼ねる　　　　　　　　　　　　　　　　みかねる　　　　　　　　　　　　　　　　,D 1.  N  ,
身構える　　　　　　　　　　　　　　　　みがまえる　　　　　　　　　　　　　　　,D 1.  NI ,
身が持つ　　　　　　　　　　　　　　　　みがもつ　　　　　　　　　　　　　　　　,D T.     ,
見交わす　　　　　　　　　　　　　　　　みかわす　　　　　　　　　　　　　　　　,D S.   I ,
右腕になる　　　　　　　　　　　　　　　みぎうでになる　　　　　　　　　　　　　,D R.  P  ,
右に切れる　　　　　　　　　　　　　　　みぎにきれる　　　　　　　　　　　　　　,D 1.     ,
右に出る　　　　　　　　　　　　　　　　みぎにでる　　　　　　　　　　　　　　　,D 1.     ,
右にならう　　　　　　　　　　　　　　　みぎにならう　　　　　　　　　　　　　　,D W.     ,
右へならう　　　　　　　　　　　　　　　みぎへならう　　　　　　　　　　　　　　,D W.  N  ,
右曲がる　　　　　　　　　　　　　　　　みぎまがる　　　　　　　　　　　　　　　,D R.     ,
見切りを付ける　　　　　　　　　　　　　みきりをつける　　　　　　　　　　　　　,D 1.     ,
見極める　　　　　　　　　　　　　　　　みきわめる　　　　　　　　　　　　　　　,D 1.   I ,
身ぐるみ剥がれる　　　　　　　　　　　　みぐるみはがれる　　　　　　　　　　　　,D 1.  N  ,
身ぐるみ剥ぐ　　　　　　　　　　　　　　みぐるみはぐ　　　　　　　　　　　　　　,D G.  NI ,
みこしを上げる　　　　　　　　　　　　　みこしをあげる　　　　　　　　　　　　　,D 1.     ,
みこしを据える　　　　　　　　　　　　　みこしをすえる　　　　　　　　　　　　　,D 1.  P  ,
見込みがある　　　　　　　　　　　　　　みこみがある　　　　　　　　　　　　　　,D R.  P  ,
操を立てる　　　　　　　　　　　　　　　みさおをたてる　　　　　　　　　　　　　,D 1.  P  ,
見下げる　　　　　　　　　　　　　　　　みさげる　　　　　　　　　　　　　　　　,D 1.  NM ,
惨め過ぎる　　　　　　　　　　　　　　　みじめすぎる　　　　　　　　　　　　　　,D 1.  N  ,
見知り置く　　　　　　　　　　　　　　　みしりおく　　　　　　　　　　　　　　　,D K.     ,
身じろぐ　　　　　　　　　　　　　　　　みじろぐ　　　　　　　　　　　　　　　　,D G.   M ,
見据える　　　　　　　　　　　　　　　　みすえる　　　　　　　　　　　　　　　　,D 1.   I ,
水があく　　　　　　　　　　　　　　　　みずがあく　　　　　　　　　　　　　　　,D K.  P  ,
水が出る　　　　　　　　　　　　　　　　みずがでる　　　　　　　　　　　　　　　,D 1.     ,
水が入る　　　　　　　　　　　　　　　　みずがはいる　　　　　　　　　　　　　　,D R.     ,
自らの首を絞める　　　　　　　　　　　　みずからのくびをしめる　　　　　　　　　,D 1.  N  ,
自らを戒める　　　　　　　　　　　　　　みずからをいましめる　　　　　　　　　　,D 1.  N  ,
自らを責める　　　　　　　　　　　　　　みずからをせめる　　　　　　　　　　　　,D 1.  N  ,
見過ごす　　　　　　　　　　　　　　　　みすごす　　　　　　　　　　　　　　　　,D S.   I ,
見捨てる　　　　　　　　　　　　　　　　みすてる　　　　　　　　　　　　　　　　,D 1.  NI ,
水で割る　　　　　　　　　　　　　　　　みずでわる　　　　　　　　　　　　　　　,D R.     ,
水に流す　　　　　　　　　　　　　　　　みずにながす　　　　　　　　　　　　　　,D S.     ,
水に慣れる　　　　　　　　　　　　　　　みずになれる　　　　　　　　　　　　　　,D 1.  P  ,
水も滴る　　　　　　　　　　　　　　　　みずもしたたる　　　　　　　　　　　　　,D R.  P  ,
水をあける　　　　　　　　　　　　　　　みずをあける　　　　　　　　　　　　　　,D 1.     ,
水を打つ　　　　　　　　　　　　　　　　みずをうつ　　　　　　　　　　　　　　　,D T.     ,
水を掛ける　　　　　　　　　　　　　　　みずをかける　　　　　　　　　　　　　　,D 1.     ,
水を切る　　　　　　　　　　　　　　　　みずをきる　　　　　　　　　　　　　　　,D R.     ,
水を差す　　　　　　　　　　　　　　　　みずをさす　　　　　　　　　　　　　　　,D S.  N  ,
水を張る　　　　　　　　　　　　　　　　みずをはる　　　　　　　　　　　　　　　,D R.     ,
水を向ける　　　　　　　　　　　　　　　みずをむける　　　　　　　　　　　　　　,D 1.  P  ,
見せ掛ける　　　　　　　　　　　　　　　みせかける　　　　　　　　　　　　　　　,D 1.  NI ,
店が出る　　　　　　　　　　　　　　　　みせがでる　　　　　　　　　　　　　　　,D 1.     ,
店がはねる　　　　　　　　　　　　　　　みせがはねる　　　　　　　　　　　　　　,D 1.     ,
見せ付ける　　　　　　　　　　　　　　　みせつける　　　　　　　　　　　　　　　,D 1.     ,
身銭を切る　　　　　　　　　　　　　　　みぜにをきる　　　　　　　　　　　　　　,D R.  NI ,
見せびらかす　　　　　　　　　　　　　　みせびらかす　　　　　　　　　　　　　　,D S.   I ,
店を開ける　　　　　　　　　　　　　　　みせをあける　　　　　　　　　　　　　　,D 1.     ,
店を構える　　　　　　　　　　　　　　　みせをかまえる　　　　　　　　　　　　　,D 1.     ,
店を閉める　　　　　　　　　　　　　　　みせをしめる　　　　　　　　　　　　　　,D 1.     ,
店を畳む　　　　　　　　　　　　　　　　みせをたたむ　　　　　　　　　　　　　　,D M.  N  ,
店を張る　　　　　　　　　　　　　　　　みせをはる　　　　　　　　　　　　　　　,D R.     ,
店を開く　　　　　　　　　　　　　　　　みせをひらく　　　　　　　　　　　　　　,D K.     ,
店を広げる　　　　　　　　　　　　　　　みせをひろげる　　　　　　　　　　　　　,D 1.     ,
溝ができる　　　　　　　　　　　　　　　みぞができる　　　　　　　　　　　　　　,D 1.  N  ,
見初める　　　　　　　　　　　　　　　　みそめる　　　　　　　　　　　　　　　　,D 1.  PI ,
見立てる　　　　　　　　　　　　　　　　みたてる　　　　　　　　　　　　　　　　,D 1.   I ,
乱れ打つ　　　　　　　　　　　　　　　　みだれうつ　　　　　　　　　　　　　　　,D T.     ,
